RegionName,SubRegionName,CountryName,Year,Count
Europe,Southern Europe,Greece,2005,61652
Europe,Southern Europe,Italy,2005,1097361
Europe,Southern Europe,Malta,2005,9612
Europe,Southern Europe,Montenegro,2005,1540
Europe,Southern Europe,Portugal,2005,91818
Europe,Southern Europe,Serbia,2005,16765
Europe,Southern Europe,Slovenia,2005,29489
Europe,Western Europe,Austria,2005,177025
Europe,Western Europe,Belgium,2005,217373
Europe,Western Europe,France,2005,835057
Europe,Western Europe,Germany,2005,2234472
Europe,Western Europe,Liechtenstein,2005,175
Europe,Western Europe,Monaco,2005,324
Europe,Western Europe,Netherlands,2005,758045
Europe,Western Europe,Switzerland,2005,142420
Oceania,Australia and New Zealand,Australia,2005,518335
Oceania,Australia and New Zealand,New Zealand,2005,127697
Oceania,Melanesia,Solomon Islands,2005,1029
Africa,Eastern Africa,Kenya,2006,10255
Africa,Eastern Africa,Mauritius,2006,13464
Africa,Eastern Africa,Mozambique,2006,4743
Africa,Eastern Africa,Uganda,2006,69618
Africa,Eastern Africa,Zimbabwe,2006,117519
Africa,Middle Africa,Cameroon,2006,13652
Africa,Middle Africa,Sao Tome and Principe,2006,2
Africa,Northern Africa,Algeria,2006,55087
Africa,Northern Africa,Egypt,2006,47441
Africa,Northern Africa,Morocco,2006,73572
Americas,Caribbean,Bahamas,2006,1281
Americas,Caribbean,Barbados,2006,1257
Americas,Caribbean,Grenada,2006,1937
Americas,Caribbean,St. Vincent and the Grenadines,2006,1849
Americas,Caribbean,Trinidad and Tobago,2006,3064
Americas,Central America,Belize,2006,1857
Americas,Central America,Costa Rica,2006,10326
Americas,Central America,El Salvador,2006,11417
Americas,Central America,Guatemala,2006,3875
Americas,Central America,Mexico,2006,85775
Americas,Central America,Nicaragua,2006,17474
Americas,Central America,Panama,2006,17928
Americas,Northern America,Canada,2006,634912
Americas,Northern America,United States of America,2006,6626363
Americas,South America,Argentina,2006,292041
Americas,South America,Bolivia (Plurinational State of),2006,3829
Americas,South America,Brazil,2006,2058942
Americas,South America,Chile,2006,153713
Americas,South America,Colombia,2006,91493
Americas,South America,Ecuador,2006,5968
Americas,South America,Peru,2006,49423
Americas,South America,Uruguay,2006,101985
Asia,Central Asia,Kazakhstan,2006,59338
Asia,Central Asia,Kyrgyzstan,2006,10967
Asia,Central Asia,Tajikistan,2006,3156
Asia,Central Asia,Turkmenistan,2006,1431
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2006,37089
Asia,Eastern Asia,Japan,2006,811250
Asia,Eastern Asia,Mongolia,2006,6657
Asia,Eastern Asia,Republic of Korea,2006,192555
Asia,South-Eastern Asia,Brunei Darussalam,2006,1136
Asia,South-Eastern Asia,Malaysia,2006,37128
